"Mês Ano";"Órgão Superior";"Órgão/Entidade Vinculada";"Unidade Gestora";"Área de atuação (Função)";"Subfunção";"Programa Orçamentário";"Ação Orçamentária";"Programa de Governo";"Autor Emenda";"Plano Orçamentário";"Grupo de Despesa";"Elemento de Despesa";"Modalidade de Despesa";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152253 - IF CATARINENSE - CAMPUS IBIRAMA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"14 - Diárias - Civil";"90 - Reserva de Contingência";"0,00";"878,84";"878,84";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152254 - IF CATARINENSE - CAMPUS BLUMENAU";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"18 - Auxílio Financeiro a Estudantes";"90 - Reserva de Contingência";"0,00";"4.800,00";"3.800,00";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152662 - IF CATARINENSE - CAMPUS FRAIBURGO";"12 - Educação";"128 - Formação de recursos humanos";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"00 - NAO ATRIBUIDO";"0000";"0000 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"3 - Outras Despesas Correntes";"14 - Diárias - Civil";"90 - Reserva de Contingência";"55,29";"2.562,36";"2.562,36";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"154706 - IF CATARINENSE - CAMPUS BRUSQUE";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"4 - Investimentos";"52 - Equipamentos e Material Permanente";"90 - Reserva de Contingência";"0,00";"39.790,00";"11.332,00";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"154706 - IF CATARINENSE - CAMPUS BRUSQUE";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"32 - Material, Bem ou Serviço para Distribuição Gratuita";"90 - Reserva de Contingência";"0,00";"1.743,20";"9.771,68";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158461 - IF CATARINENSE - CAMPUS CONCORDIA";"12 - Educação";"363 - Ensino profissional";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA - DESPESAS DIVERSAS";"3 - Outras Despesas Correntes";"37 - Locação de Mão-de-Obra";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"10.166,61";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158460 - IF CATARINENSE - CAMPUS CAMBORIU";"12 - Educação";"306 - Alimentação e nutrição";"5011 - EDUCACAO BASICA DE QUALIDADE";"00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE)";"00 - NAO ATRIBUIDO";"0000";"0000 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE)";"3 - Outras Despesas Correntes";"32 - Material, Bem ou Serviço para Distribuição Gratuita";"90 - Reserva de Contingência";"5.929,90";"3.204,16";"4.056,70";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152663 - IF CATARINENSE - CAMPUS LUZERNA";"12 - Educação";"128 - Formação de recursos humanos";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"00 - NAO ATRIBUIDO";"0000";"0000 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"1.490,00";"0,00";"0,00";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"301 - Atenção básica";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"00 - NAO ATRIBUIDO";"0000";"0003 - AUXILIO-TRANSPORTE DE CIVIS ATIVOS";"3 - Outras Despesas Correntes";"49 - Auxílio-Transporte";"90 - Reserva de Contingência";"365.000,00";"236.773,85";"247.752,68";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158379 - IF CATARINENSE - CAMPUS VIDEIRA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"40 - Serviços de Tecnologia da Informação e Comunicação";"90 - Reserva de Contingência";"7.547,58";"5.695,56";"11.716,00";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158379 - IF CATARINENSE - CAMPUS VIDEIRA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0006 - CODIGO INEXISTENTE NO SIAFI";"3 - Outras Despesas Correntes";"34 - Outras Despesas de Pessoal decorrentes de Contratos de Terceirização";"90 - Reserva de Contingência";"0,00";"- 937,28";"3.631,06";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"306 - Alimentação e nutrição";"5011 - EDUCACAO BASICA DE QUALIDADE";"00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE)";"00 - NAO ATRIBUIDO";"0000";"0000 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE)";"3 - Outras Despesas Correntes";"32 - Material, Bem ou Serviço para Distribuição Gratuita";"90 - Reserva de Contingência";"0,00";"5.148,20";"7.872,49";"12.635,01";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158458 - IF CATARINENSE - CAMPUS RIO DO SUL";"12 - Educação";"306 - Alimentação e nutrição";"5011 - EDUCACAO BASICA DE QUALIDADE";"00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE)";"00 - NAO ATRIBUIDO";"0000";"0000 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE)";"3 - Outras Despesas Correntes";"32 - Material, Bem ou Serviço para Distribuição Gratuita";"90 - Reserva de Contingência";"0,00";"0,00";"14.895,23";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"14 - Diárias - Civil";"90 - Reserva de Contingência";"10.000,00";"15.673,16";"38.336,66";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"09 - Previdência social";"272 - Previdência do regime estatutário";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"00 - NAO ATRIBUIDO";"0000";"0000 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"1 - Pessoal e Encargos Sociais";"91 - Sentenças Judiciais";"90 - Reserva de Contingência";"0,00";"1.663,68";"1.663,68";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"301 - Atenção básica";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"00 - NAO ATRIBUIDO";"0000";"0009 - AUXILIO-FUNERAL E NATALIDADE DE CIVIS";"3 - Outras Despesas Correntes";"08 - Outros Benefícios Assistenciais do servidor e do militar";"90 - Reserva de Contingência";"29.354,00";"1.318,50";"659,25";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152290 - IF CATARINENSE - CAMPUS S. FRANCISCO DO SUL";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"18 - Auxílio Financeiro a Estudantes";"90 - Reserva de Contingência";"0,00";"6.400,00";"1.600,00";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152662 - IF CATARINENSE - CAMPUS FRAIBURGO";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"18 - Auxílio Financeiro a Estudantes";"90 - Reserva de Contingência";"- 2.677,42";"6.100,00";"5.300,00";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158461 - IF CATARINENSE - CAMPUS CONCORDIA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"37 - Locação de Mão-de-Obra";"90 - Reserva de Contingência";"373.718,37";"191.351,19";"67.098,46";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152253 - IF CATARINENSE - CAMPUS IBIRAMA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"18 - Auxílio Financeiro a Estudantes";"90 - Reserva de Contingência";"0,00";"4.600,00";"4.600,00";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158461 - IF CATARINENSE - CAMPUS CONCORDIA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"47 - Obrigações Tributárias e Contributivas";"90 - Reserva de Contingência";"136,00";"299,58";"299,58";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158462 - IF CATARINENSE - CAMPUS SANTA ROSA DO SUL";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"14 - Diárias - Civil";"90 - Reserva de Contingência";"1.084,33";"1.161,96";"1.161,96";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152254 - IF CATARINENSE - CAMPUS BLUMENAU";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"20 - Auxílio Financeiro a Pesquisadores";"90 - Reserva de Contingência";"- 1.295,01";"- 1.792,45";"3.207,55";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158461 - IF CATARINENSE - CAMPUS CONCORDIA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - TRAVESSIAS";"2569 - CELSO MALDANER";"0000 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"4 - Investimentos";"52 - Equipamentos e Material Permanente";"90 - Reserva de Contingência";"7.430,00";"0,00";"0,00";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152254 - IF CATARINENSE - CAMPUS BLUMENAU";"12 - Educação";"306 - Alimentação e nutrição";"5011 - EDUCACAO BASICA DE QUALIDADE";"00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE)";"00 - NAO ATRIBUIDO";"0000";"0000 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE)";"3 - Outras Despesas Correntes";"32 - Material, Bem ou Serviço para Distribuição Gratuita";"90 - Reserva de Contingência";"0,00";"2.880,13";"6.274,17";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158461 - IF CATARINENSE - CAMPUS CONCORDIA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"30 - Material de Consumo";"90 - Reserva de Contingência";"27.472,07";"65.924,34";"122.318,70";"5.973,16";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158460 - IF CATARINENSE - CAMPUS CAMBORIU";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"4 - Investimentos";"51 - Obras e Instalações";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"6.286,60";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158461 - IF CATARINENSE - CAMPUS CONCORDIA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"40 - Serviços de Tecnologia da Informação e Comunicação";"90 - Reserva de Contingência";"0,00";"5.710,37";"1.643,27";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158458 - IF CATARINENSE - CAMPUS RIO DO SUL";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"4 - Investimentos";"52 - Equipamentos e Material Permanente";"90 - Reserva de Contingência";"0,00";"11.240,57";"11.240,57";"7.140,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158631 - IF CATARINENSE - CAMPUS SAO BENTO DO SUL";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"93 - Indenizações e Restituições";"90 - Reserva de Contingência";"- 1.455,20";"0,00";"0,00";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"09 - Previdência social";"272 - Previdência do regime estatutário";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"00 - NAO ATRIBUIDO";"0000";"0000 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"1 - Pessoal e Encargos Sociais";"01 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares";"90 - Reserva de Contingência";"581.651,32";"3.023.712,94";"1.977.529,02";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158458 - IF CATARINENSE - CAMPUS RIO DO SUL";"12 - Educação";"128 - Formação de recursos humanos";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"00 - NAO ATRIBUIDO";"0000";"0000 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"5.642,99";"2.500,00";"2.500,00";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"37 - Locação de Mão-de-Obra";"90 - Reserva de Contingência";"482.367,72";"1.149.760,58";"1.130.457,44";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158379 - IF CATARINENSE - CAMPUS VIDEIRA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"18 - Auxílio Financeiro a Estudantes";"90 - Reserva de Contingência";"0,00";"4.600,00";"7.000,00";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152662 - IF CATARINENSE - CAMPUS FRAIBURGO";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"32 - Material, Bem ou Serviço para Distribuição Gratuita";"90 - Reserva de Contingência";"0,00";"1.102,06";"1.492,70";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158631 - IF CATARINENSE - CAMPUS SAO BENTO DO SUL";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"40 - Serviços de Tecnologia da Informação e Comunicação";"90 - Reserva de Contingência";"0,00";"1.563,48";"1.090,53";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"363 - Ensino profissional";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP - ATIVOS CIVIS DA UNIAO";"00 - NAO ATRIBUIDO";"0000";"0000 - ATIVOS CIVIS DA UNIAO";"1 - Pessoal e Encargos Sociais";"16 - Outras Despesas Variáveis - Pessoal Civil";"90 - Reserva de Contingência";"0,00";"30.779,19";"46.263,71";"0,00";
"11/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158459 - IF CATARINENSE - CAMPUS ARAQUARI";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"18 - Auxílio Financeiro a Estudantes";"90 - Reserva de Contingência";"3.200,00";"8.400,00";"13.600,00";"0,00";
